state,county,fips,trump16,clinton16,otherpres16,romney12,obama12,otherpres12,demsen16,repsen16,othersen16,demhouse16,rephouse16,otherhouse16,demgov16,repgov16,othergov16,repgov14,demgov14,othergov14,total_population,cvap,white_pct,black_pct,hispanic_pct,nonwhite_pct,foreignborn_pct,female_pct,age29andunder_pct,age65andolder_pct,median_hh_inc,clf_unemploy_pct,lesshs_pct,lesscollege_pct,lesshs_whites_pct,lesscollege_whites_pct,rural_pct,ruralurban_cc
Tennessee,Marion,47115,7696,2832,334,6272,3953,184,NA,NA,NA,3147,7258,0,NA,NA,NA,4233,1685,285,28363,22160,92.24341572,1.741705743,1.66061418,7.756584282,1.029510277,51.19345626,34.5591087,18.24560166,41477,6.546184739,21.68811881,87.65346535,21.58602008,87.59759919,77.01597195,2
Tennessee,Marshall,47117,8184,2852,419,6832,3725,184,NA,NA,NA,3744,6535,0,NA,NA,NA,4274,1223,434,31335,23405,85.84968885,7.196425722,4.828466571,14.15031115,2.016913994,50.91750439,37.34482208,15.06621988,44900,8.423022929,15.97459013,85.96851791,14.53041311,85.10367503,65.82290884,6
Tennessee,Maury,47119,23799,10038,1532,20708,11825,473,NA,NA,NA,10516,21533,386,NA,NA,NA,12788,4145,1531,85767,63780,79.85122483,11.56505416,5.312066412,20.14877517,4.055172735,51.86143855,37.96565112,14.80989192,49597,7.114106747,11.84691501,80.43762858,10.17269348,78.63405819,41.59296408,1
Tennessee,Meigs,47121,3342,856,122,2734,1163,67,NA,NA,NA,1136,2682,0,NA,NA,NA,1683,439,138,11804,9340,94.71365639,1.330057608,1.46560488,5.286343612,1.067434768,50.62690613,33.36157235,19.66282616,35209,12.54416961,21.14117647,91.17647059,21.26217182,91.7416492,100,8
Tennessee,Monroe,47123,13374,3186,533,11731,4372,235,NA,NA,NA,2975,12405,824,NA,NA,NA,7561,1788,460,45482,34885,91.4713513,1.934831362,3.902642804,8.528648696,2.908843059,50.0945429,35.02484499,19.39008839,37054,11.53249532,20.89038955,87.84780842,20.62822316,87.6230661,76.07538354,6
Tennessee,Montgomery,47125,32341,21699,3580,30245,24499,840,NA,NA,NA,17288,34743,2847,NA,NA,NA,20182,7070,1804,189709,134390,65.09759685,18.54893547,9.488743286,34.90240315,4.979732116,49.95071399,49.37773116,8.57892878,51528,8.240965035,7.764356196,74.66950075,7.279880715,73.31879863,19.74224022,2
Tennessee,Moore,47127,2325,496,105,2053,705,41,NA,NA,NA,670,2025,0,NA,NA,NA,1145,306,114,6314,5085,93.63319607,3.515996199,0.316756414,6.366803928,0.427621159,51.01362053,30.72537219,21.80867913,49496,5.757970072,13.88589882,82.77717976,12.23441513,82.65234649,99.87425338,9
Tennessee,Morgan,47129,5441,1054,210,4669,1725,110,NA,NA,NA,980,4683,324,NA,NA,NA,2453,962,194,21688,17320,93.48948727,4.638509775,1.143489487,6.510512726,0.645518259,44.26872003,35.20379934,15.63076356,39728,8.617049353,20.21502607,92.5449044,18.96184256,92.15537986,99.88629645,2
Tennessee,Obion,47131,9526,2426,297,8814,3321,162,NA,NA,NA,2261,7982,846,NA,NA,NA,4428,1368,809,30900,23715,83.77669903,10.06796117,3.789644013,16.22330097,2.197411003,51.99676375,35.14886731,18.84142395,38933,10.84276548,17.06277508,83.42367385,16.19677024,82.19900869,61.58392807,7
Tennessee,Overton,47133,6059,1945,225,4775,2805,84,NA,NA,NA,1696,5184,430,NA,NA,NA,2613,1025,337,22090,16990,96.46899049,0.67904029,1.272068809,3.531009507,1.163422363,50.37120869,35.37799909,19.24852875,35065,7.102843251,21.58773468,86.15604496,21.40711568,85.89546759,84.21862972,7
Tennessee,Perry,47135,2167,597,91,1578,992,51,NA,NA,NA,442,1912,143,NA,NA,NA,945,327,134,7891,6090,93.09339754,2.952730959,2.15435306,6.906602458,0.760359904,49.46141173,35.31871753,20.11151945,31274,7.095046854,24.76104599,90.17132552,24.67482785,90.83779648,100,8
Tennessee,Pickett,47137,2021,536,58,1712,712,29,NA,NA,NA,529,1814,136,NA,NA,NA,1154,328,129,5096,4140,96.93877551,0.726059655,0.627943485,3.06122449,1.510989011,50.33359498,28.27708006,26.17739403,39014,6.035665295,22.69906929,90.77042399,22.05210851,90.49153908,100,9
Tennessee,Polk,47139,5097,1252,171,4108,1856,95,NA,NA,NA,1450,4923,361,NA,NA,NA,2505,829,177,16697,13145,95.50218602,0.185662095,1.796729951,4.497813979,0.838473977,50.11079835,33.04785291,19.31484698,41520,9.034705634,21.00049942,90.3196271,20.62608696,90.54782609,100,3
Tennessee,Putnam,47141,19002,6851,1359,17254,7802,444,NA,NA,NA,6068,18237,1647,NA,NA,NA,10422,2727,1180,74652,55635,89.10946793,2.341531372,5.797567379,10.89053207,5.851149333,50.64164389,42.74500348,15.99421315,36350,7.687802021,14.81364697,75.61749806,13.85927015,75.36768085,34.97600973,4
Tennessee,Rhea,47143,8660,1942,460,7802,2628,160,NA,NA,NA,2625,7205,0,NA,NA,NA,4792,873,251,32461,24540,91.21407227,2.365916022,4.426850682,8.785927729,2.365916022,50.80250146,37.59280367,17.66119343,38355,8.045112782,24.08450704,86.81962744,23.1024067,86.45620189,68.01534157,6
Tennessee,Roane,47145,15880,4837,952,14724,6018,348,NA,NA,NA,4066,14953,1346,NA,NA,NA,10310,2175,917,52983,42120,93.26387709,2.363022101,1.62882434,6.736122907,2.023290489,50.6992809,31.8743748,21.2804107,42299,9.288425461,14.18362872,81.22178366,13.92280318,81.48097454,50.99204518,2
Tennessee,Robertson,47147,19410,6637,1066,17643,8290,356,NA,NA,NA,5388,18037,2282,NA,NA,NA,10177,2501,1111,67905,49160,84.2750902,7.289595759,6.133568957,15.7249098,3.521095648,50.77092998,38.94558574,13.44378175,56331,7.398178381,13.45816908,81.86815594,11.79594302,80.92062214,53.2398956,1
Tennessee,Rutherford,47149,64515,36706,6215,60846,36414,1588,NA,NA,NA,41899,58131,0,NA,NA,NA,36453,11320,4194,290289,206215,73.41132458,13.51894147,7.15666112,26.58867542,7.005777002,50.71187678,45.24249972,9.54083689,58032,6.093347332,9.231386491,69.7681287,6.716401789,68.09655143,17.02144674,1
Tennessee,Scott,47151,6044,934,145,5117,1452,99,NA,NA,NA,731,4795,329,NA,NA,NA,2318,630,139,22029,16595,97.64401471,0.313223478,0.730854782,2.355985292,0.163420945,50.67865087,38.54464569,15.59308185,30897,13.44611666,22.68981356,91.08349095,22.60821616,91.04631927,80.55605543,6
Tennessee,Sequatchie,47153,4441,1053,200,3541,1489,112,NA,NA,NA,1349,3740,0,NA,NA,NA,2415,549,139,14710,11300,85.56084296,0.237933379,3.39225017,14.43915704,0.876954453,50.42828008,34.40516655,19.31339225,46541,9.09523055,18.16511988,86.75560712,15.78021978,86.18681319,73.80243764,2
Tennessee,Sevier,47155,28629,6297,1386,25984,7418,462,NA,NA,NA,4839,26704,2135,NA,NA,NA,15174,2166,1068,94537,71410,91.02679374,0.643134434,5.426446788,8.973206258,5.048816865,50.9123412,35.53635085,17.74225964,42586,6.39582818,16.47360682,82.46556432,15.4755958,82.42962342,56.6476432,4
Tennessee,Shelby,47157,116344,208992,12047,135649,232443,3017,NA,NA,NA,27904,80402,3781,NA,NA,NA,107018,69121,8969,936990,664270,36.81970992,52.98647798,5.951290836,63.18029008,6.194303034,52.32563848,43.02393836,11.64729613,46854,9.401424876,12.93386278,69.8303859,5.206113281,55.66326248,2.75978716,1
Tennessee,Smith,47159,5494,1689,253,4495,2470,122,NA,NA,NA,1569,4887,478,NA,NA,NA,2718,1047,358,19176,14480,93.2676262,2.503128911,2.466624948,6.732373801,1.381935753,50.33375052,37.12974552,15.38902795,44272,4.232681855,17.33689432,89.27890118,15.94858944,89.2894673,82.87592612,1
Tennessee,Stewart,47161,3864,1222,213,2963,2069,83,NA,NA,NA,1104,3564,237,NA,NA,NA,1999,760,223,13257,10260,91.98159463,1.267255035,2.466621408,8.018405371,2.511880516,51.12770612,34.69110659,18.92585049,41835,8.70472217,13.73532551,86.9583778,13.53676724,86.8188597,100,8
Tennessee,Sullivan,47163,46979,12578,2721,43562,15321,1004,NA,NA,NA,9607,47799,3204,NA,NA,NA,26834,4398,1875,156644,124405,93.82102091,1.853885243,1.703863538,6.178979086,1.577462271,51.56022573,33.17650213,20.31485406,40983,7.73583594,14.29240779,78.63874253,13.9838242,78.70927098,25.56130159,2
Tennessee,Sumner,47165,50129,18161,3215,46003,18579,784,NA,NA,NA,15452,48613,5045,NA,NA,NA,28083,6119,2390,172786,127585,85.70949035,6.758649428,4.340629449,14.29050965,3.603301193,51.10772864,38.07658028,14.64354751,58972,5.253407585,10.74160264,74.39896648,10.01655389,74.49346073,27.88259828,1
Tennessee,Tipton,47167,16910,5785,786,16672,7133,276,NA,NA,NA,4473,16393,1182,NA,NA,NA,9634,2103,627,61558,45225,76.11033497,18.27057409,2.556938172,23.88966503,1.41817473,50.61080607,40.65109328,12.97313103,54650,9.350279681,14.29174321,84.38260265,12.05779141,83.24744712,55.12516167,1
Tennessee,Trousdale,47169,2103,946,111,1612,1240,53,NA,NA,NA,799,1864,192,NA,NA,NA,965,391,119,7970,6085,85.64617315,11.7565872,0.414052698,14.35382685,1.693851945,49.79924718,37.42785445,16.14805521,47667,7.977059437,20.69675969,85.20322158,20.70371165,84.29521562,100,1
Tennessee,Unicoi,47171,5671,1262,262,5032,1913,141,NA,NA,NA,912,5451,514,NA,NA,NA,2998,596,335,17945,14140,93.95374756,0.702145444,4.274171078,6.046252438,2.780718863,50.29813318,31.43494009,21.69963778,35390,11.46496815,19.11188179,87.42460796,18.9516129,87.48418722,44.66772238,3
Tennessee,Union,47173,5053,1012,182,4282,1478,68,NA,NA,NA,797,4341,293,NA,NA,NA,2311,520,173,19081,14690,96.66160055,0.466432577,1.488391594,3.338399455,0.72847335,50.18080813,36.16686756,16.37754835,38540,9.050919755,23.09019961,90.04952724,22.75792574,90.16355321,100,2
Tennessee,Van Buren,47175,1820,539,60,1386,875,39,NA,NA,NA,674,1480,17,NA,NA,NA,903,483,126,5641,4495,95.74543521,0.390001773,0.904095019,4.254564793,1.719553271,49.74295338,30.75695799,20.3864563,42813,11.66263115,19.53296035,88.25103381,19.77687627,88.00709939,100,9
Tennessee,Warren,47177,9540,3535,537,8010,4752,253,NA,NA,NA,4598,7225,0,NA,NA,NA,5283,1648,610,40099,29145,86.32135465,1.147160777,8.484002095,13.67864535,4.693383875,50.68455572,36.97847827,16.6188683,36245,7.813365843,21.40480456,86.83315661,18.1721919,86.31180256,61.3795527,6
Tennessee,Washington,47179,34252,13024,2474,32808,14325,899,NA,NA,NA,9839,34923,3043,NA,NA,NA,19702,4484,2102,126044,98755,89.45130272,3.890704833,3.183015455,10.54869728,3.545587255,51.42648599,38.35168671,16.90044746,44444,5.68117808,11.56094317,69.1381503,11.00934912,69.0945582,26.42158417,3
Tennessee,Wayne,47181,5036,717,104,4253,1163,70,NA,NA,NA,536,4565,178,NA,NA,NA,2122,423,187,16842,13685,90.49400309,6.69754186,1.852511578,9.505996912,1.235007719,44.55527847,33.31552072,18.0323002,34008,8.362475293,21.45339908,89.35413467,20.4318344,88.69557459,100,8
Tennessee,Weakley,47183,9008,2772,404,8605,3548,184,NA,NA,NA,174181,49038,6215,NA,NA,NA,5081,1600,681,34024,27100,87.22666353,8.931930402,2.177874442,12.77333647,1.263813779,51.36080414,42.30837056,16.86162709,38040,9.967258532,15.20130323,78.887596,15.16382902,78.68936783,67.00551098,7
Tennessee,White,47185,7671,1845,309,6197,2795,148,NA,NA,NA,1801,6932,664,NA,NA,NA,4030,1210,457,26373,20430,93.91423046,1.83900201,2.256095249,6.085769537,1.243696204,51.16217343,35.23300345,19.82709589,35989,10.47566167,17.8396688,88.21442013,17.52478052,88.03738318,78.17421926,7
Tennessee,Williamson,47187,68212,31013,7046,69850,25142,1233,NA,NA,NA,23302,76015,3964,NA,NA,NA,45315,7496,4029,205645,141990,85.65197306,4.229619004,4.62593304,14.34802694,6.826813198,51.15952248,39.35714459,11.54756984,100140,3.749882375,4.41883888,43.41947025,3.315116829,41.75222686,19.38618423,1
Tennessee,Wilson,47189,39406,14385,2943,36109,14695,695,NA,NA,NA,13063,38395,4030,NA,NA,NA,22561,5071,2074,125616,92880,86.27085722,6.652018851,3.67787543,13.72914278,4.134027512,51.1837664,37.0685263,14.48700802,63426,5.37716102,10.21116474,71.13926122,9.112712992,71.43892571,38.46727431,1
Texas,Anderson,48001,13201,3369,407,12262,3813,137,NA,NA,NA,0,13374,1967,NA,NA,NA,7722,2284,195,57772,44200,60.02907983,21.19711971,16.96150384,39.97092017,6.536038219,38.7575296,34.86290937,13.70733227,42146,4.3437897,19.82744198,88.23163882,13.58134156,83.71626831,67.06353279,7
Texas,Andrews,48003,3927,836,180,3639,795,48,NA,NA,NA,0,4145,383,NA,NA,NA,1984,202,30,17215,10410,42.11443509,1.487075225,54.37118792,57.88556491,13.50566367,49.26517572,48.2892826,10.15393552,70121,5.192931843,26.17436501,89.35961557,10.87949176,84.09767719,16.50209658,6
Texas,Angelina,48005,21668,7538,705,20303,7834,269,NA,NA,NA,7107,21890,542,NA,NA,NA,12939,3686,173,87657,60325,61.6721996,14.58297683,21.11069281,38.3278004,8.041571124,51.21325165,41.62816432,15.06668036,44185,8.311506444,20.10255687,84.33981216,13.83422934,80.99326687,43.08236623,5
Texas,Aransas,48007,7740,2465,307,6830,2704,114,NA,NA,NA,2533,7849,0,NA,NA,NA,4453,1479,125,24729,19580,68.08200898,1.617534069,26.26875329,31.91799102,5.503659671,50.47919447,30.7776295,26.92789842,44851,7.549644061,16.78505081,79.81094962,9.654115587,75.23350846,27.26055791,2
Texas,Archer,48009,3786,394,103,3600,525,39,NA,NA,NA,0,3808,274,NA,NA,NA,2281,299,37,8750,6605,88.58285714,0.685714286,8.251428571,11.41714286,3.325714286,50.35428571,35.00571429,17.79428571,62407,3.334835511,9.917898194,78.19376026,7.058189655,77.2808908,88.98829247,3
Texas,Armstrong,48011,924,70,27,828,98,9,NA,NA,NA,0,873,97,NA,NA,NA,502,59,10,1913,1460,83.69053842,0.731834814,12.70256142,16.30946158,2.143230528,49.1374804,32.25300575,21.90277052,65000,1.604278075,10.2281089,76.89477557,9.842845327,76.01323408,100,2
Texas,Atascosa,48013,8618,4651,404,7461,5133,127,NA,NA,NA,6206,6986,251,NA,NA,NA,4736,2582,114,47710,32690,34.8145043,0.735694823,63.07692308,65.1854957,6.176902117,50.19911968,43.23202683,13.8126179,53181,7.23960766,24.70392548,85.72854291,9.481679326,74.10900593,60.71118434,1
Texas,Austin,48015,9637,2320,317,9265,2252,132,NA,NA,NA,1926,9890,294,NA,NA,NA,5813,1252,110,29107,20175,63.80939293,8.47906002,25.50245645,36.19060707,9.946061085,50.67165974,37.35183976,17.79984196,56681,5.782336823,17.57945589,79.00839054,9.857533458,73.61490862,66.34408981,1
Texas,Bailey,48017,1344,397,52,1339,466,11,NA,NA,NA,0,1439,145,NA,NA,NA,866,130,6,7131,3875,35.5209648,2.131538354,61.71644931,64.4790352,20.78249895,46.89384378,45.98233067,14.28972094,40589,2.109446652,32.38359972,89.25179523,9.841917389,78.7863335,28.7508723,7
Texas,Bandera,48019,8163,1726,329,7426,1864,158,NA,NA,NA,1524,8118,548,NA,NA,NA,4911,1257,178,21015,16995,79.16250297,0.675707828,17.69212467,20.83749703,3.497501784,50.41636926,27.39471806,24.77753985,55434,4.112293015,13.17582349,75.96099756,10.81922405,75.96993395,100,1
Texas,Bastrop,48021,16328,10569,1557,14033,9864,584,NA,NA,NA,10258,16625,876,NA,NA,NA,9793,6552,587,78286,51745,54.44268452,7.802161306,35.16337532,45.55731548,10.86528881,49.08285006,39.40168102,13.40852771,55808,8.586255259,19.42436335,81.63784628,7.392464776,76.45397554,63.85244907,1
Texas,Baylor,48023,1267,191,41,1297,267,28,NA,NA,NA,0,1288,97,NA,NA,NA,700,134,10,3639,2840,86.64468261,1.841165155,8.353943391,13.35531739,2.473206925,51.66254466,30.09068425,24.40230833,34382,1.377410468,13.06666667,73.40952381,10.38793103,71.03448276,100,8
Texas,Bee,48025,4744,3444,297,4356,3452,71,NA,NA,NA,3548,4621,0,NA,NA,NA,2971,2127,126,32706,24785,32.66067388,7.989359751,57.90986363,67.33932612,4.344768544,39.5798936,40.4482358,11.51470678,44005,6.065048099,28.60294449,91.09450272,13.38759141,83.60462373,42.97730768,6
Texas,Bell,48027,51998,37801,5195,49574,35512,1120,NA,NA,NA,33835,55800,3997,NA,NA,NA,28734,14380,758,330859,226310,48.08785616,20.79254305,23.53842573,51.91214384,8.146370508,50.11621265,49.28443839,9.851326396,51529,8.719187675,9.690049268,76.76149545,5.648701091,71.67548933,15.18622979,2
Texas,Bexar,48029,240333,319550,29762,241617,264856,7208,NA,NA,NA,319380,177161,56267,NA,NA,NA,149647,145674,5374,1858699,1235910,28.88767896,7.113954438,59.46309758,71.11232104,13.1961119,50.76271091,45.00766396,11.25539961,52353,6.734619345,16.57643687,73.07383586,4.558354163,57.48099724,4.539084765,1
Texas,Blanco,48031,4212,1244,229,3638,1220,115,NA,NA,NA,1118,4250,326,NA,NA,NA,2622,874,111,10918,8370,77.99047445,0.018318373,18.87708371,22.00952555,7.162483971,49.61531416,29.55669537,21.52408866,56573,6.088992974,10.07017112,71.22984119,6.990057246,67.91202169,100,8
Texas,Borden,48033,330,31,4,324,32,7,NA,NA,NA,0,329,14,NA,NA,NA,240,18,2,698,485,93.5530086,0,4.727793696,6.446991404,1.719197708,46.41833811,46.70487106,19.34097421,77569,1.056338028,6.739130435,63.47826087,7.192575406,61.02088167,100,8
Texas,Bosque,48035,6339,1278,221,5885,1367,104,NA,NA,NA,1296,6213,170,NA,NA,NA,3875,932,91,17953,13265,79.3126497,1.370244527,16.983234,20.6873503,6.511446555,50.73246811,33.00841085,23.42783936,45419,6.431991717,17.71191742,82.3193619,12.53930091,80.97836138,81.21568197,6
Texas,Bowie,48037,24924,8838,840,24869,10196,339,NA,NA,NA,0,26083,4327,NA,NA,NA,15574,5563,375,93483,68995,64.8395965,23.85460458,7.226982446,35.1604035,4.153696394,49.64218093,39.50557855,15.40707936,42683,8.087473139,12.53700462,81.23507878,8.757297748,78.43109999,35.4248366,3
Texas,Brazoria,48039,72791,43200,5190,70862,34421,1456,NA,NA,NA,40856,78096,0,NA,NA,NA,41289,19639,1195,338419,226480,49.96527973,12.77026408,29.23210576,50.03472027,13.32490197,49.33617793,41.81118672,10.91812221,72006,5.177032974,13.30068166,71.27597361,6.489101284,71.06263524,22.52862699,1
Texas,Brazos,48041,38738,23121,5352,37209,17477,1276,NA,NA,NA,19386,43061,3032,NA,NA,NA,21845,9119,619,209896,147180,57.25788009,10.27080078,24.6140946,42.74211991,13.25037161,49.31251667,57.63330411,8.206445097,41654,5.729889932,14.36387232,60.22276373,4.7829938,50.34322409,12.06357678,3
Texas,Brewster,48043,2077,1873,302,1976,1765,126,NA,NA,NA,2244,1916,126,NA,NA,NA,1496,1307,97,9188,7045,52.12233348,0.272094036,43.97039617,47.87766652,5.833696125,52.51414889,35.0457118,19.00304745,38440,7.047700902,13.63705855,64.01161902,3.087388802,52.82574568,34.86785095,7
Texas,Briscoe,48045,625,91,20,578,117,7,NA,NA,NA,0,632,45,NA,NA,NA,431,75,4,1672,1145,62.73923445,2.033492823,31.22009569,37.26076555,11.48325359,49.22248804,35.64593301,21.77033493,40385,5.860349127,22.52173913,77.04347826,5.603985056,68.74221669,100,9
Texas,Brooks,48047,613,1937,46,507,1886,10,NA,NA,NA,1972,396,128,NA,NA,NA,588,1478,76,7217,4985,5.334626576,0.09699321,94.48524318,94.66537342,7.939587086,48.64902314,48.63516697,15.65747541,24913,12.94627961,29.61119014,85.44333807,20.13888889,61.45833333,31.75965665,7
Texas,Brown,48049,12017,1621,388,11895,1904,148,NA,NA,NA,0,12084,880,NA,NA,NA,7166,901,122,37935,27820,73.13035455,4.136022143,21.00171346,26.86964545,5.335442204,50.55753262,37.91485436,19.02464742,43235,4.139740227,14.8639164,81.47469391,11.62848359,79.08856491,40.40046187,5
Texas,Burleson,48051,5316,1491,153,4671,1705,80,NA,NA,NA,1379,5385,137,NA,NA,NA,3199,959,50,17417,12590,65.94706321,12.3270368,19.88287306,34.05293679,7.027616696,50.12344261,36.37250962,19.44077625,52513,6.121682524,19.58122983,85.20235041,14.02474274,81.89386056,76.65677547,3
Texas,Burnet,48053,14638,3797,769,12843,3674,279,NA,NA,NA,3697,14772,582,NA,NA,NA,8975,2566,311,44584,33675,74.53570788,1.80333752,21.50771577,25.46429212,4.943477481,50.59886955,34.76134936,21.24753275,54259,4.569132311,13.87046932,76.99736046,9.281366116,74.74108625,55.67251462,6
Texas,Caldwell,48055,6691,4795,606,6021,4791,256,NA,NA,NA,5237,6467,183,NA,NA,NA,5031,3574,287,39848,27810,41.82644047,6.981529813,49.82182293,58.17355953,8.216221642,49.76159406,42.42120056,13.27042762,49533,4.527785382,20.86051081,85.29666012,9.655561829,77.21222877,42.29233437,1
Texas,Calhoun,48057,4638,2118,209,4144,2410,94,NA,NA,NA,2140,4613,0,NA,NA,NA,2737,1326,92,21805,15040,43.65053887,2.724145838,47.84223802,56.34946113,9.970190323,49.37399679,40.24764962,15.95047008,54167,6.295725838,19.45942209,84.58454307,8.947081288,81.9421713,44.73130349,6
Texas,Callahan,48059,4865,569,145,4378,751,68,NA,NA,NA,0,4897,337,NA,NA,NA,2632,284,48,13596,10230,87.12121212,1.382759635,8.921741689,12.87878788,2.140335393,51.9858782,35.08384819,19.66019417,40568,3.819638532,12.03197308,85.28607488,9.77741522,84.55890922,72.17956291,3
Texas,Cameron,48061,29472,59402,3205,26099,49975,821,NA,NA,NA,62035,28159,0,NA,NA,NA,16550,21844,969,418785,222775,9.699965376,0.381341261,88.99196485,90.30003462,23.98247311,51.64177322,48.37565815,12.37198085,34578,9.41080345,34.44939645,83.22594795,7.951703054,66.64299169,8.42080646,2
Texas,Camp,48063,3201,1260,81,2881,1428,26,NA,NA,NA,0,3330,580,NA,NA,NA,1862,717,31,12631,8600,56.4088354,16.57825984,23.66400127,43.5911646,11.55094609,50.98567018,40.08392051,17.36996279,40045,6.582006797,18.80655417,85.00855955,10.77039561,83.00208215,61.47891299,6
Texas,Carson,48065,2620,249,95,2451,292,35,NA,NA,NA,0,2585,233,NA,NA,NA,1635,193,30,6027,4395,86.79276589,0.846192135,9.556993529,13.20723411,2.040816327,52.77916044,38.42707815,16.80769869,64554,2.175368139,7.761417519,73.57125031,6.624168514,72.92128603,95.19572954,2
Texas,Cass,48067,9726,2391,227,8763,2924,101,NA,NA,NA,0,9744,955,NA,NA,NA,5168,1685,75,30346,23270,76.57022342,17.35978383,4.234495485,23.42977658,1.904699137,51.57846174,34.96342187,21.26474659,39366,8.825997406,14.10196226,85.55534692,11.61783893,84.43838216,74.01194853,6
Texas,Castro,48069,1414,526,57,1470,630,19,NA,NA,NA,0,1465,193,NA,NA,NA,615,138,15,7875,4450,33.96825397,0.838095238,62.86984127,66.03174603,19.83492063,49.18095238,45.46031746,13.85396825,42733,4.797906368,29.54062101,86.87792429,8.737864078,75.01277466,45.75787646,6
Texas,Chambers,48071,13339,2948,499,11787,2790,158,NA,NA,NA,0,13756,1140,NA,NA,NA,6769,1488,146,38072,24500,68.11830216,8.008510191,21.13626812,31.88169784,10.45650347,50.21538138,42.39598655,10.48539609,70396,6.414319249,16.20672561,78.86474428,8.117068709,76.24328341,45.72031001,1
Texas,Cherokee,48073,12919,3469,402,12094,3875,157,NA,NA,NA,0,13026,1671,NA,NA,NA,7702,1859,117,51257,35025,61.48233412,13.66642605,22.10039604,38.51766588,8.964629221,49.14060519,40.79247713,16.38800554,40769,6.025974026,20.44145873,82.6415547,11.03196588,76.28281229,63.04848068,6
Texas,Childress,48075,1802,253,29,1665,320,11,NA,NA,NA,0,1817,111,NA,NA,NA,944,134,17,7059,5455,65.2358691,7.111488879,20.28615951,34.7641309,5.510695566,43.98640034,42.49893753,15.21461963,37125,6.282919488,14.73485642,84.44770488,10.16333938,86.29764065,33.14870047,7
Texas,Clay,48077,4377,536,105,4266,740,51,NA,NA,NA,0,4435,334,NA,NA,NA,2436,363,43,10367,7950,90.7302016,0.781325359,5.507861484,9.269798399,2.160702228,50.06269895,33.47159255,20.66171506,45341,6.740878169,10.70753443,83.67539833,9.543265723,82.98555377,74.6000744,3
Texas,Cochran,48079,679,190,32,649,256,12,NA,NA,NA,0,712,87,NA,NA,NA,423,65,6,2955,1890,37.9357022,2.944162437,56.81895093,62.0642978,11.97969543,48.83248731,44.26395939,14.34856176,38625,7.032457496,29.97289973,90.51490515,11.45218418,85.47815821,100,9
Texas,Coke,48081,1265,140,18,1218,179,11,NA,NA,NA,0,1270,74,NA,NA,NA,696,67,6,3228,2530,76.95167286,0.805452292,21.00371747,23.04832714,3.500619579,47.89343247,29.95662949,26.61090458,41756,4.257983719,14.65155332,79.51301427,9.219486642,75.64169722,100,8
Texas,Coleman,48083,3177,388,78,3012,442,38,NA,NA,NA,0,3151,211,NA,NA,NA,1974,234,32,8476,6525,77.72534214,2.760736196,17.28409627,22.27465786,1.840490798,49.5398773,33.36479471,22.31005191,42049,5.996621622,17.43860227,85.79198945,15.78419575,83.35338949,51.54581225,6
Texas,Collin,48085,201014,140624,19781,196888,101415,4518,NA,NA,NA,109420,220731,18940,NA,NA,NA,115647,57431,2988,886633,566535,60.10062788,9.063163677,14.9830877,39.89937212,18.99782661,50.9170085,41.03524232,9.722060875,86188,4.45645285,6.432024054,49.78911397,2.632259118,48.54103468,5.242726637,1
Texas,Collingsworth,48087,983,145,28,962,177,11,NA,NA,NA,0,1027,51,NA,NA,NA,651,132,19,3032,1900,58.27836412,3.430079156,32.78364116,41.72163588,13.12664908,49.30738786,39.0171504,17.64511873,40257,4.879773692,22.96368989,82.97350343,7.979502196,75.76866764,100,9
Texas,Colorado,48089,6325,1987,201,6026,2029,62,NA,NA,NA,1776,6293,186,NA,NA,NA,3878,1190,79,20792,14990,57.69526741,13.77452866,28.15505964,42.30473259,9.090034629,50.43285879,35.86475568,20.37803001,45398,3.305961395,18.17101307,81.61224918,11.77478056,75.25155213,62.61377791,6
Texas,Comal,48091,45136,14238,2804,39318,11450,761,NA,NA,NA,12621,46344,2832,NA,NA,NA,26625,7426,625,124234,91435,69.24352432,1.955986284,26.35832381,30.75647568,6.434631421,50.75824653,35.92172835,17.33261426,69666,4.477737706,8.472726851,65.48573949,4.258123225,60.4562499,46.14554908,1
Texas,Comanche,48093,4333,789,115,3944,890,72,NA,NA,NA,0,4377,381,NA,NA,NA,2400,542,77,13506,9875,70.91662965,1.021768103,26.9287724,29.08337035,6.974677921,50.33318525,35.08810899,23.45624167,39054,5.183738683,20.07486631,82.99465241,11.75591193,80.11687959,71.46128524,7
Texas,Concho,48095,885,148,35,793,194,14,NA,NA,NA,0,904,62,NA,NA,NA,511,77,10,4142,2255,42.75712216,0.700144858,55.4563013,57.24287784,33.17238049,31.16851762,31.04780299,15.91018831,48516,1.949860724,38.55809463,88.50981654,6.867283951,77.31481481,100,8
Texas,Cooke,48097,13181,2352,422,11951,2246,154,NA,NA,NA,0,13380,1302,NA,NA,NA,7391,1270,144,38878,27075,76.9329698,2.623591749,16.92473893,23.0670302,8.418642934,50.36010083,39.06065127,17.34399918,56269,6.479886513,13.87766101,78.40012319,8.655719454,76.61193061,59.03426386,6
Texas,Coryell,48099,12225,5064,964,11220,5158,226,NA,NA,NA,4942,12406,694,NA,NA,NA,6458,2017,199,75710,54680,59.90754194,13.46057324,17.53533219,40.09245806,6.345264826,50.28662,48.0689473,8.893144895,49275,9.167490607,12.43930092,84.8525039,7.419192765,82.90403617,19.42351568,2
